Eduardo Gottardi,CS Marítimo,Portuguese Primeira Liga,1985-10-18,193.0,82.0,Brazil,3400000.0
Jason Puncheon,Crystal Palace,English Premier League,1986-06-26,173.0,66.0,England,4800000.0
Àlex Granell Nogué,Girona CF,LaLiga,1988-08-02,175.0,70.0,Spain,5500000.0
Laurent Depoitre,Huddersfield Town,English Premier League,1988-12-07,191.0,91.0,Belgium,6000000.0
Marco Sau,Cagliari,Italian Serie A,1987-11-03,169.0,65.0,Italy,5500000.0
Julian Schieber,Hertha BSC Berlin,German Bundesliga,1989-02-13,186.0,83.0,Germany,6000000.0
Zdravko Kuzmanović,Málaga CF,LaLiga,1987-09-22,186.0,80.0,Serbia,5500000.0
Gabrìel Vasconcellos F.,Milan,Italian Serie A,1992-09-27,193.0,90.0,Brazil,5500000.0
Marios Oikonomou,Ferrara (SPAL),Italian Serie A,1992-10-06,189.0,85.0,Greece,6000000.0
Juan Pedro Ramírez López,Girona CF,LaLiga,1991-04-30,190.0,85.0,Spain,6000000.0
Dennis Diekmeier,Hamburger SV,German Bundesliga,1989-10-20,188.0,79.0,Germany,5000000.0
Rodrigo Ely,Deportivo Alavés,LaLiga,1993-11-03,192.0,82.0,Brazil,6000000.0
Romain Salin,Sporting CP,Portuguese Primeira Liga,1984-07-29,189.0,76.0,France,3200000.0
Marko Dmitrović,SD Eibar,LaLiga,1992-01-24,190.0,81.0,Serbia,5000000.0
Philipp Max,FC Augsburg,German Bundesliga,1993-09-30,178.0,75.0,Germany,6000000.0
Enes Ünal,Villarreal CF,LaLiga,1997-05-10,185.0,78.0,Turkey,9000000.0
Florian Kainz,SV Werder Bremen,German Bundesliga,1992-10-24,176.0,71.0,Austria,7500000.0
Jamaal Lascelles,Newcastle United,English Premier League,1993-11-11,188.0,89.0,England,7000000.0
Pione Sisto,RC Celta de Vigo,LaLiga,1995-02-04,171.0,64.0,Denmark,8500000.0
Florian Grillitsch,TSG 1899 Hoffenheim,German Bundesliga,1995-08-07,187.0,77.0,Austria,7500000.0
Federico Peluso,Sassuolo,Italian Serie A,1984-01-20,188.0,82.0,Italy,2200000.0
Bruno Alexandre Vilela Gama,RC Deportivo de La Coruña,LaLiga,1987-11-15,175.0,72.0,Portugal,5500000.0
Ricardo Sousa Esgaio,SC Braga,Portuguese Primeira Liga,1993-05-16,173.0,68.0,Portugal,6000000.0
Federico Ricca,Málaga CF,LaLiga,1994-12-01,178.0,72.0,Uruguay,7000000.0
David Simón Rodríguez Santana,UD Las Palmas,LaLiga,1989-12-31,175.0,68.0,Spain,5000000.0
Ricardo Jorge Pinto da Silva,FC Paços de Ferreira,Portuguese Primeira Liga,1980-08-19,186.0,78.0,Cape Verde,750000.0
Antonino Ragusa,Sassuolo,Italian Serie A,1990-03-27,183.0,78.0,Italy,6000000.0
Alfred Gomis,Ferrara (SPAL),Italian Serie A,1993-09-05,194.0,80.0,Senegal,6000000.0
António José Pinheiro Carvalho,Moreirense FC,Portuguese Primeira Liga,1993-01-14,166.0,61.0,Portugal,7500000.0
Daniele Padelli,Inter,Italian Serie A,1985-10-25,191.0,82.0,Italy,3400000.0
Jonathan Hogg,Huddersfield Town,English Premier League,1988-12-06,176.0,73.0,England,4600000.0
Sergio Sánchez Ortega,RCD Espanyol,LaLiga,1986-04-03,185.0,78.0,Spain,3800000.0
Álvaro Medrán Just,Deportivo Alavés,LaLiga,1994-03-15,176.0,68.0,Spain,7500000.0
Jonathan Schmid,FC Augsburg,German Bundesliga,1990-06-22,179.0,79.0,France,6000000.0
Unai Núñez Gestoso,Athletic Club de Bilbao,LaLiga,1997-01-30,186.0,81.0,Spain,5500000.0
Junior Stanislas,Bournemouth,English Premier League,1989-11-26,183.0,76.0,England,4200000.0
Gaetano Letizia,Benevento Calcio,Italian Serie A,1990-06-29,173.0,63.0,Italy,3700000.0
Carlos Santos Rodrigues,CD Aves,Portuguese Primeira Liga,1995-01-13,183.0,84.0,Cape Verde,4800000.0
Alexander Mesa Travieso,Levante UD,LaLiga,1995-02-05,178.0,79.0,Spain,5500000.0
Bruno Manuel Araújo Braga,CD Aves,Portuguese Primeira Liga,1983-06-17,181.0,77.0,Portugal,1900000.0
Kai Havertz,Bayer 04 Leverkusen,German Bundesliga,1999-06-11,186.0,77.0,Germany,8000000.0
Giorgi Makaridze,Moreirense FC,Portuguese Primeira Liga,1990-03-31,190.0,85.0,Georgia,2700000.0
Beram Kayal,Brighton & Hove Albion,English Premier League,1988-05-02,178.0,74.0,Israel,3800000.0
Daniel Bessa,Hellas Verona,Italian Serie A,1993-01-14,178.0,75.0,Italy,5000000.0
José Manuel García Naranjo,CD Leganés,LaLiga,1994-07-28,182.0,82.0,Spain,5500000.0
Davide Calabria,Milan,Italian Serie A,1996-12-06,176.0,70.0,Italy,5500000.0
Douglas Franco Teixeira,Sporting CP,Portuguese Primeira Liga,1988-01-12,192.0,80.0,Netherlands,3100000.0
Miguel Ángel Garrido Cifuentes,Málaga CF,LaLiga,1990-10-05,173.0,65.0,Spain,3800000.0
Federico Ceccherini,Crotone,Italian Serie A,1992-05-11,187.0,75.0,Italy,4500000.0
Ryan Gauld,CD Aves,Portuguese Primeira Liga,1995-12-16,169.0,61.0,Scotland,7000000.0
Clecildo Rafael Martins Ladislau,Vitória Guimarães,Portuguese Primeira Liga,1989-03-17,177.0,73.0,Brazil,4099999.9999999995
Chris Löwe,Huddersfield Town,English Premier League,1989-04-16,175.0,68.0,Germany,3200000.0
André Alexandre Carreira Sousa,CF Os Belenenses,Portuguese Primeira Liga,1990-07-09,181.0,78.0,Portugal,4300000.0
Fábio José Ferreira Pacheco,CS Marítimo,Portuguese Primeira Liga,1988-05-26,180.0,73.0,Portugal,3100000.0
Mateus Galiano da Costa,Boavista FC,Portuguese Primeira Liga,1984-06-19,176.0,75.0,Angola,2400000.0
Idrissa Mandiang,Boavista FC,Portuguese Primeira Liga,1984-12-27,189.0,80.0,Senegal,2300000.0
Emil Krafth,Bologna,Italian Serie A,1994-08-02,181.0,79.0,Sweden,4700000.0
Diego González Polanco,Málaga CF,LaLiga,1995-01-28,184.0,86.0,Spain,5500000.0
Benjamin Pavard,VfB Stuttgart,German Bundesliga,1996-03-28,186.0,76.0,France,4800000.0
José Rodolfo Pires Ribeiro,Sampdoria,Italian Serie A,1992-02-06,177.0,75.0,Brazil,4900000.0
Simon Zoller,1. FC Köln,German Bundesliga,1991-06-26,179.0,70.0,Germany,5000000.0
Mario Hermoso Canseco,RCD Espanyol,LaLiga,1995-06-18,184.0,74.0,Spain,5000000.0
Lorenzo Crisetig,Bologna,Italian Serie A,1993-01-20,183.0,80.0,Italy,5000000.0
Kyle Bartley,Swansea City,English Premier League,1991-05-22,194.0,94.0,England,4000000.0
Matteo Bianchetti,Hellas Verona,Italian Serie A,1993-03-17,189.0,80.0,Italy,4300000.0
Santiago Ascacibar,VfB Stuttgart,German Bundesliga,1997-02-25,168.0,70.0,Argentina,7000000.0
Muriel Gustavo Becker,CF Os Belenenses,Portuguese Primeira Liga,1987-02-14,190.0,78.0,Brazil,2600000.0
Federico Di Francesco,Bologna,Italian Serie A,1994-06-14,178.0,75.0,Italy,6000000.0
Yuto Nagatomo,Inter,Italian Serie A,1986-09-12,170.0,68.0,Japan,2900000.0
Oliver Sorg,Hannover 96,German Bundesliga,1990-05-29,175.0,75.0,Germany,3300000.0
Vid Belec,Benevento Calcio,Italian Serie A,1990-06-06,192.0,93.0,Slovenia,3200000.0
Joel Obi,Torino,Italian Serie A,1991-05-22,176.0,71.0,Nigeria,4900000.0
Axel Tuanzebe,Manchester United,English Premier League,1997-11-14,185.0,75.0,England,6000000.0
Boaz Myhill,West Bromwich Albion,English Premier League,1982-11-09,191.0,92.0,Wales,1600000.0
David Remeseiro Salgueiro,Levante UD,LaLiga,1994-07-06,178.0,65.0,Spain,6000000.0
Sergio Pellissier,Chievo Verona,Italian Serie A,1979-04-12,175.0,76.0,Italy,1400000.0
Ezequiel Muñoz,CD Leganés,LaLiga,1990-10-08,185.0,82.0,Argentina,4200000.0
Cristian Molinaro,Torino,Italian Serie A,1983-07-30,182.0,82.0,Italy,1500000.0
Stipe Perica,Udinese,Italian Serie A,1995-07-07,192.0,80.0,Croatia,6000000.0
Joo Ho Park,Borussia Dortmund,German Bundesliga,1987-01-16,176.0,73.0,Korea Republic,2900000.0
Achraf Lazaar,Benevento Calcio,Italian Serie A,1992-01-22,184.0,80.0,Morocco,4400000.0
Bartosz Bereszyński,Sampdoria,Italian Serie A,1992-07-12,183.0,77.0,Poland,4200000.0
André Ramalho Silva,Bayer 04 Leverkusen,German Bundesliga,1992-02-16,182.0,75.0,Brazil,4300000.0
Alexander Esswein,Hertha BSC Berlin,German Bundesliga,1990-03-25,183.0,85.0,Germany,4200000.0
Damien Delaney,Crystal Palace,English Premier League,1981-07-20,191.0,89.0,Republic of Ireland,950000.0
Gianluca Caprari,Sampdoria,Italian Serie A,1993-07-30,176.0,72.0,Italy,5500000.0
Ashley Westwood,Burnley,English Premier League,1990-04-01,170.0,67.0,England,4500000.0
João José Pereira da Costa,Vitória Setúbal,Portuguese Primeira Liga,1992-08-25,170.0,64.0,Portugal,5500000.0
Samir Caetano de Souza Santos,Udinese,Italian Serie A,1994-12-05,188.0,80.0,Brazil,4700000.0
Waldemar Anton,Hannover 96,German Bundesliga,1996-07-20,189.0,75.0,Germany,5500000.0
Jóhann Berg Guðmundsson,Burnley,English Premier League,1990-10-27,178.0,77.0,Iceland,4700000.0
Unai Bustinza Martinez,CD Leganés,LaLiga,1992-02-02,175.0,75.0,Spain,4300000.0
Bernardo Fernandes,RB Leipzig,German Bundesliga,1995-05-14,186.0,76.0,Brazil,5000000.0
Felix Klaus,Hannover 96,German Bundesliga,1992-09-13,180.0,79.0,Germany,5000000.0
Olarenwaju Kayode,Girona CF,LaLiga,1993-05-08,176.0,67.0,Nigeria,5500000.0
Jorge Molina Vidal,Getafe CF,LaLiga,1982-04-22,188.0,72.0,Spain,1800000.0
Jérémy Pied,Southampton,English Premier League,1989-02-23,173.0,69.0,France,3200000.0
Mike van der Hoorn,Swansea City,English Premier League,1992-10-15,190.0,83.0,Netherlands,4400000.0
Manuel Lazzari,Ferrara (SPAL),Italian Serie A,1993-11-29,174.0,67.0,Italy,5500000.0
Scott Arfield,Burnley,English Premier League,1988-11-01,178.0,70.0,Canada,4000000.0
Cheick Doukouré,Levante UD,LaLiga,1992-09-11,180.0,82.0,Ivory Coast,4700000.0
Tom Davies,Everton,English Premier League,1998-06-30,180.0,70.0,England,7000000.0
Niclas Füllkrug,Hannover 96,German Bundesliga,1993-02-09,189.0,83.0,Germany,5500000.0
Ronei Gleison Rodrigues Reis,CF Os Belenenses,Portuguese Primeira Liga,1991-06-26,171.0,67.0,Brazil,4700000.0
Lukas Klostermann,RB Leipzig,German Bundesliga,1996-06-03,189.0,83.0,Germany,6500000.0
Vitor Hugo Gomes da Silva,CD Aves,Portuguese Primeira Liga,1987-12-25,183.0,81.0,Portugal,3800000.0
David Martins Simão,Boavista FC,Portuguese Primeira Liga,1990-05-15,183.0,74.0,Portugal,4500000.0
Erick Pulgar,Bologna,Italian Serie A,1994-01-15,186.0,83.0,Chile,4700000.0
Markus Suttner,Brighton & Hove Albion,English Premier League,1987-04-16,179.0,73.0,Austria,2900000.0
Kristoffer Nordfeldt,Swansea City,English Premier League,1989-06-23,190.0,85.0,Sweden,3300000.0
Charles Marcelo da Silva,CS Marítimo,Portuguese Primeira Liga,1994-02-04,186.0,84.0,Brazil,4400000.0
Karim Rekik,Hertha BSC Berlin,German Bundesliga,1994-12-02,186.0,79.0,Netherlands,4700000.0
Andrea Petagna,Atalanta,Italian Serie A,1995-06-30,188.0,85.0,Italy,6000000.0
Glenn Murray,Brighton & Hove Albion,English Premier League,1983-09-25,185.0,84.0,England,2500000.0
Jerónimo Figueroa Cabrera,UD Las Palmas,LaLiga,1982-07-15,180.0,70.0,Spain,2000000.0
Mohamed Diamé,Newcastle United,English Premier League,1987-06-14,184.0,86.0,Senegal,3800000.0
Leandro Chichizola,UD Las Palmas,LaLiga,1990-03-27,186.0,82.0,Argentina,3200000.0
Javier Castellano Betancor,UD Las Palmas,LaLiga,1987-11-02,180.0,71.0,Spain,3100000.0
Jacopo Sala,Sampdoria,Italian Serie A,1991-12-05,181.0,75.0,Italy,4300000.0
Christian Santos,Deportivo Alavés,LaLiga,1988-03-24,184.0,70.0,Venezuela,4000000.0
Luca Mazzitelli,Sassuolo,Italian Serie A,1995-11-15,184.0,76.0,Italy,4900000.0
Marcello Gazzola,Sassuolo,Italian Serie A,1985-04-03,183.0,78.0,Italy,2200000.0
Alfie Mawson,Swansea City,English Premier League,1994-01-19,188.0,87.0,England,6000000.0
Jack Colback,Newcastle United,English Premier League,1989-10-24,177.0,77.0,England,3900000.0
Bruno Saltor Grau,Brighton & Hove Albion,English Premier League,1980-10-01,178.0,75.0,Spain,450000.0
Moritz Leitner,FC Augsburg,German Bundesliga,1992-12-08,176.0,68.0,Germany,5000000.0
Adrián Marín Gómez,Villarreal CF,LaLiga,1997-01-09,184.0,77.0,Spain,6000000.0
Óscar Estupiñán,Vitória Guimarães,Portuguese Primeira Liga,1996-12-29,182.0,74.0,Colombia,6000000.0
Massimo Gobbi,Chievo Verona,Italian Serie A,1980-10-31,182.0,76.0,Italy,450000.0
Christopher Schindler,Huddersfield Town,English Premier League,1990-04-29,189.0,77.0,Germany,4000000.0
Juan Camilo Zúñiga,Napoli,Italian Serie A,1985-12-14,172.0,72.0,Colombia,2600000.0
Konstantin Rausch,1. FC Köln,German Bundesliga,1990-03-15,182.0,80.0,Russia,3300000.0
Adam Smith,Bournemouth,English Premier League,1991-04-29,180.0,78.0,England,4099999.9999999995
Manuel Pucciarelli,Chievo Verona,Italian Serie A,1991-06-17,174.0,64.0,Italy,5000000.0
Janik Haberer,SC Freiburg,German Bundesliga,1994-04-02,186.0,78.0,Germany,5500000.0
Alberto Bueno Calvo,FC Porto,Portuguese Primeira Liga,1988-03-20,179.0,67.0,Spain,3900000.0
Simone Padoin,Cagliari,Italian Serie A,1984-03-18,179.0,73.0,Italy,1500000.0
Mauro Silva Sousa,SC Braga,Portuguese Primeira Liga,1990-10-31,177.0,72.0,Brazil,4000000.0
Miloš Veljković,SV Werder Bremen,German Bundesliga,1995-09-26,184.0,77.0,Serbia,5500000.0
Isaac Success,Watford,English Premier League,1996-01-07,182.0,90.0,Nigeria,6500000.0
Vincent Laurini,Fiorentina,Italian Serie A,1989-06-10,173.0,72.0,France,3200000.0
Dan Gosling,Bournemouth,English Premier League,1990-02-01,183.0,79.0,England,4099999.9999999995
Timo Letschert,Sassuolo,Italian Serie A,1993-05-25,188.0,84.0,Netherlands,4300000.0
Hassan Yebda,CF Os Belenenses,Portuguese Primeira Liga,1984-05-14,187.0,82.0,Algeria,1600000.0
Alejandro Berenguer Remiro,Torino,Italian Serie A,1995-07-04,175.0,73.0,Spain,5000000.0
Marc Pugh,Bournemouth,English Premier League,1987-04-02,180.0,72.0,England,3800000.0
Marcel Tisserand,VfL Wolfsburg,German Bundesliga,1993-01-10,190.0,80.0,DR Congo,4700000.0
Mirco Antenucci,Ferrara (SPAL),Italian Serie A,1984-09-08,178.0,76.0,Italy,3200000.0
Tammy Abraham,Swansea City,English Premier League,1997-10-02,190.0,82.0,England,7500000.0
Riza Durmisi,Real Betis Balompié,LaLiga,1994-01-08,168.0,68.0,Denmark,4700000.0
Álvaro Vázquez García,RCD Espanyol,LaLiga,1991-04-27,182.0,78.0,Spain,5000000.0
Raúl Lizoain Cruz,UD Las Palmas,LaLiga,1991-01-27,188.0,80.0,Spain,3300000.0
Darko Brašanac,CD Leganés,LaLiga,1992-02-12,178.0,72.0,Serbia,5000000.0
Marcel Büchel,Hellas Verona,Italian Serie A,1991-03-18,175.0,71.0,Liechtenstein,4900000.0
Ryan Fraser,Bournemouth,English Premier League,1994-02-24,163.0,60.0,Scotland,5500000.0
Filip Helander,Bologna,Italian Serie A,1993-04-22,192.0,84.0,Sweden,4500000.0
Alexander Alegría Moreno,Levante UD,LaLiga,1992-10-10,189.0,82.0,Spain,5500000.0
Pape Souaré,Crystal Palace,English Premier League,1990-06-06,178.0,66.0,Senegal,3700000.0
Ondrej Duda,Hertha BSC Berlin,German Bundesliga,1994-12-05,181.0,74.0,Slovakia,6000000.0
Ludwig Augustinsson,SV Werder Bremen,German Bundesliga,1994-04-21,181.0,72.0,Sweden,5500000.0
Fábio Miguel Santos Sturgeon,Vitória Guimarães,Portuguese Primeira Liga,1994-02-04,183.0,76.0,Portugal,5000000.0
Marvin Bakalorz,Hannover 96,German Bundesliga,1989-09-13,180.0,78.0,Germany,3800000.0
Mike Frantz,SC Freiburg,German Bundesliga,1986-10-14,182.0,80.0,Germany,3700000.0
David Soria Solís,Sevilla FC,LaLiga,1993-04-04,192.0,85.0,Spain,4400000.0
Douglas Luiz Soares de Paulo,Girona CF,LaLiga,1998-05-09,178.0,65.0,Brazil,7000000.0
Vassilis Torosidis,Bologna,Italian Serie A,1985-06-10,186.0,82.0,Greece,2200000.0
Rúben Rafael Sousa Ferreira,Grupo Desportivo de Chaves,Portuguese Primeira Liga,1990-02-17,183.0,67.0,Portugal,3700000.0
Andreas Cornelius,Atalanta,Italian Serie A,1993-03-16,193.0,79.0,Denmark,5500000.0
Charlie Taylor,Burnley,English Premier League,1993-09-18,176.0,70.0,England,4700000.0
Sergi Samper Montañá,UD Las Palmas,LaLiga,1995-01-20,181.0,72.0,Spain,4800000.0
Ahmed Hegazy,West Bromwich Albion,English Premier League,1991-01-25,195.0,83.0,Egypt,4200000.0
Mehdi Lacen,Getafe CF,LaLiga,1984-05-15,176.0,60.0,Algeria,1600000.0
Demarai Gray,Leicester City,English Premier League,1996-06-28,180.0,74.0,England,6500000.0
Peter Etebo,CD Feirense,Portuguese Primeira Liga,1995-11-09,176.0,70.0,Nigeria,6000000.0
Mathew Leckie,Hertha BSC Berlin,German Bundesliga,1991-02-04,181.0,82.0,Australia,4700000.0
Edgar Prib,Hannover 96,German Bundesliga,1989-12-15,180.0,77.0,Russia,4200000.0
Ali Adnan,Udinese,Italian Serie A,1993-12-19,185.0,70.0,Iraq,4600000.0
Diogo António Cupido Gonçalves,SL Benfica,Portuguese Primeira Liga,1997-02-06,177.0,71.0,Portugal,7000000.0
Tomás Pina Isla,Deportivo Alavés,LaLiga,1987-10-14,185.0,75.0,Spain,3800000.0
Roberto Román Triguero,CD Leganés,LaLiga,1985-07-11,175.0,64.0,Spain,2600000.0
Craig Cathcart,Watford,English Premier League,1989-02-06,190.0,83.0,Northern Ireland,3200000.0
Joseba Zaldúa Bengoetxea,CD Leganés,LaLiga,1992-06-24,176.0,70.0,Spain,4300000.0
Martin Kelly,Crystal Palace,English Premier League,1990-04-27,191.0,77.0,England,3700000.0
Nicolò Barella,Cagliari,Italian Serie A,1997-02-07,172.0,68.0,Italy,8500000.0
Lee Grant,Stoke City,English Premier League,1983-01-27,193.0,83.0,England,1600000.0
Paulo Ricardo de Jesús Machado,CD Aves,Portuguese Primeira Liga,1986-03-31,174.0,74.0,Portugal,3400000.0
Patrick De Oliveira Vieira,Vitória Setúbal,Portuguese Primeira Liga,1991-01-22,173.0,76.0,Brazil,3900000.0
DeAndre Yedlin,Newcastle United,English Premier League,1993-07-09,172.0,75.0,United States,4700000.0
Ailton Ferreira Silva,VfB Stuttgart,German Bundesliga,1995-03-16,181.0,66.0,Brazil,5500000.0
Adam Federici,Bournemouth,English Premier League,1985-01-31,188.0,90.0,Australia,2300000.0
Rob Green,Huddersfield Town,English Premier League,1980-01-18,191.0,93.0,England,270000.0
Jacinto Muondo Dala,Sporting CP,Portuguese Primeira Liga,1996-07-13,175.0,65.0,Angola,7000000.0
Arnaldo Edi Lopes da Silva,Vitória Setúbal,Portuguese Primeira Liga,1982-07-07,182.0,75.0,Portugal,2100000.0
Vicente Guaita Panadero,Getafe CF,LaLiga,1987-01-10,190.0,80.0,Spain,2600000.0
Tom Carroll,Swansea City,English Premier League,1992-05-28,178.0,66.0,England,5000000.0
Sam Byram,West Ham United,English Premier League,1993-09-16,180.0,72.0,England,4500000.0
Nuno André da Silva Coelho,Grupo Desportivo de Chaves,Portuguese Primeira Liga,1986-01-07,192.0,82.0,Portugal,2700000.0
Federico Melchiorri,Cagliari,Italian Serie A,1987-01-06,185.0,76.0,Italy,3900000.0
Solly March,Brighton & Hove Albion,English Premier League,1994-07-20,180.0,88.0,England,4800000.0
Mikel Vesga Arruti,Athletic Club de Bilbao,LaLiga,1993-05-21,191.0,86.0,Spain,3500000.0
Iván López Álvarez,Levante UD,LaLiga,1994-06-29,174.0,74.0,Spain,4400000.0
Ledian Memushaj,Benevento Calcio,Italian Serie A,1986-12-17,174.0,70.0,Albania,2900000.0
Roberto Ibáñez Castro,Valencia CF,LaLiga,1993-03-22,178.0,71.0,Spain,4300000.0
Joel Pohjanpalo,Bayer 04 Leverkusen,German Bundesliga,1994-09-13,185.0,83.0,Finland,4300000.0
Erik Morán Arribas,CD Leganés,LaLiga,1991-05-25,187.0,74.0,Spain,3300000.0
Tommy Smith,Huddersfield Town,English Premier League,1992-04-14,186.0,84.0,England,3300000.0
Tobias Pereira Figueiredo,Sporting CP,Portuguese Primeira Liga,1994-02-02,188.0,84.0,Portugal,3600000.0
Petar Brlek,Genoa,Italian Serie A,1994-01-29,180.0,74.0,Croatia,4800000.0
Alex Cordaz,Crotone,Italian Serie A,1983-01-01,188.0,83.0,Italy,1300000.0
Erwin Mulder,Swansea City,English Premier League,1989-03-03,193.0,88.0,Netherlands,2500000.0
Kenan Karaman,Hannover 96,German Bundesliga,1994-03-05,189.0,83.0,Turkey,4099999.9999999995
Lyanco Neves Vojnovic,Torino,Italian Serie A,1997-02-01,187.0,75.0,Brazil,4400000.0
Aron Jóhannsson,SV Werder Bremen,German Bundesliga,1990-11-10,184.0,70.0,United States,3900000.0
Marlos Moreno,Girona CF,LaLiga,1996-09-20,171.0,67.0,Colombia,4800000.0
Borja Mayoral Moya,Real Madrid CF,LaLiga,1997-04-05,181.0,68.0,Spain,5500000.0
Matty James,Leicester City,English Premier League,1991-07-22,181.0,86.0,England,3800000.0
Alfredo Ortuño Martínez,UD Las Palmas,LaLiga,1991-01-21,184.0,77.0,Spain,3900000.0
Emmanuel Boateng,Levante UD,LaLiga,1996-05-23,175.0,62.0,Ghana,4700000.0
Rafał Gikiewicz,SC Freiburg,German Bundesliga,1987-10-26,190.0,81.0,Poland,2100000.0
Daniel Opare,FC Augsburg,German Bundesliga,1990-10-18,175.0,74.0,Ghana,3200000.0
Edoardo Goldaniga,Sassuolo,Italian Serie A,1993-11-02,188.0,82.0,Italy,3700000.0
Timothy Castagne,Atalanta,Italian Serie A,1995-12-05,185.0,80.0,Belgium,3700000.0
André Filipe Claro de Jesus,Estoril Praia,Portuguese Primeira Liga,1991-03-31,183.0,75.0,Portugal,3800000.0
Pedro López Muñoz,Levante UD,LaLiga,1983-11-01,174.0,72.0,Spain,1200000.0
Elias Kachunga,Huddersfield Town,English Premier League,1992-04-22,178.0,74.0,DR Congo,3900000.0
Diego Fortunato dos Santos Queiroz,CD Aves,Portuguese Primeira Liga,1984-01-14,185.0,80.0,Brazil,1300000.0
Gianluca Pegolo,Sassuolo,Italian Serie A,1981-03-25,183.0,76.0,Italy,425000.0
Rolando Aarons,Newcastle United,English Premier League,1995-11-16,178.0,76.0,England,4400000.0
Bruno Araújo dos Santos,FC Paços de Ferreira,Portuguese Primeira Liga,1993-02-07,183.0,79.0,Brazil,3500000.0
Eugenio Lamanna,Genoa,Italian Serie A,1989-08-07,186.0,80.0,Italy,2500000.0
Nuno Miguel Gomes dos Santos,Rio Ave FC,Portuguese Primeira Liga,1995-02-13,179.0,73.0,Portugal,4400000.0
Rubén Martínez Andrade,RC Deportivo de La Coruña,LaLiga,1984-06-22,187.0,81.0,Spain,1600000.0
Raffaele Palladino,Genoa,Italian Serie A,1984-04-17,180.0,66.0,Italy,1900000.0
Francisco Portillo Soler,Getafe CF,LaLiga,1990-06-13,169.0,60.0,Spain,3600000.0
Joan Jordán Moreno,SD Eibar,LaLiga,1994-07-06,184.0,74.0,Spain,4099999.9999999995
Jeffrey Schlupp,Crystal Palace,English Premier League,1992-12-23,178.0,72.0,Ghana,3400000.0
Marco Capuano,Cagliari,Italian Serie A,1991-10-14,185.0,80.0,Italy,3400000.0
Philipp Tschauner,Hannover 96,German Bundesliga,1985-11-03,196.0,93.0,Germany,1900000.0
Jorge Costa Pires,Portimonense SC,Portuguese Primeira Liga,1981-04-01,176.0,73.0,Portugal,1100000.0
Gojko Kačar,FC Augsburg,German Bundesliga,1987-01-26,185.0,84.0,Serbia,2300000.0
Nicolás Gorosito,Getafe CF,LaLiga,1988-08-17,186.0,79.0,Argentina,2800000.0
Landry Dimata,VfL Wolfsburg,German Bundesliga,1997-09-01,185.0,81.0,Belgium,5500000.0
Adriano Facchini,CD Aves,Portuguese Primeira Liga,1983-03-12,187.0,78.0,Brazil,1300000.0
Ricardo Jorge Oliveira Valente,CS Marítimo,Portuguese Primeira Liga,1991-04-03,181.0,76.0,Portugal,3700000.0
Bram Nuytinck,Udinese,Italian Serie A,1990-05-04,190.0,82.0,Netherlands,2900000.0
Roberto Suárez Pier,Levante UD,LaLiga,1995-02-16,182.0,74.0,Spain,4200000.0
Nemanja Maksimović,Valencia CF,LaLiga,1995-01-26,184.0,75.0,Serbia,4900000.0
Robert Žulj,TSG 1899 Hoffenheim,German Bundesliga,1992-02-05,189.0,89.0,Austria,4000000.0
Adam Ounas,Napoli,Italian Serie A,1996-11-11,172.0,65.0,Algeria,5000000.0
Stephen Ireland,Stoke City,English Premier League,1986-08-22,173.0,67.0,Republic of Ireland,2900000.0
Luís Miguel Coimbra Aurélio,CD Feirense,Portuguese Primeira Liga,1988-08-17,179.0,70.0,Portugal,3100000.0
Rubén Duarte Sánchez,Deportivo Alavés,LaLiga,1995-10-18,180.0,75.0,Spain,3600000.0
Gonçalo José Gonçalves Santos,CD Aves,Portuguese Primeira Liga,1986-11-15,184.0,79.0,Portugal,2300000.0
Dídac Vilà Roselló,RCD Espanyol,LaLiga,1989-06-09,185.0,75.0,Spain,2500000.0
Markel Bergara Larrañaga,Getafe CF,LaLiga,1986-05-05,181.0,78.0,Spain,2700000.0
Marcin Kamiński,VfB Stuttgart,German Bundesliga,1992-01-15,192.0,82.0,Poland,3300000.0
Domingos Sousa Menezes Duarte,Grupo Desportivo de Chaves,Portuguese Primeira Liga,1995-03-03,190.0,78.0,Portugal,3900000.0
Robert Kenedy Nunes do Nascimento,Chelsea,English Premier League,1996-02-08,182.0,77.0,Brazil,4800000.0
Lucas Boyé,Torino,Italian Serie A,1996-02-28,180.0,80.0,Argentina,5000000.0
Alessio Cragno,Cagliari,Italian Serie A,1994-06-28,184.0,78.0,Italy,3800000.0
Sam Clucas,Swansea City,English Premier League,1990-09-25,188.0,74.0,England,3600000.0
Branimir Hrgota,Eintracht Frankfurt,German Bundesliga,1993-01-12,185.0,76.0,Sweden,4300000.0
Federico Ricci,Genoa,Italian Serie A,1994-05-27,175.0,63.0,Italy,4600000.0
Nuno Henrique Gonçalves Nogueira,Boavista FC,Portuguese Primeira Liga,1986-10-19,186.0,75.0,Portugal,2300000.0
João Felipe Schmidt Urbano,Atalanta,Italian Serie A,1993-05-19,184.0,82.0,Brazil,4200000.0
Sascha Riether,FC Schalke 04,German Bundesliga,1983-03-23,174.0,70.0,Germany,875000.0
Gaëtan Bong,Brighton & Hove Albion,English Premier League,1988-04-25,183.0,74.0,Cameroon,2400000.0
Eldin Jakupović,Leicester City,English Premier League,1984-10-02,191.0,85.0,Switzerland,1800000.0
