Rodrigo Cunha Pereira de Pinho,CS Marítimo,Portuguese Primeira Liga,1991-05-30,185.0,79.0,Brazil,2200000.0
Rui Filipe Caetano Moura,Boavista FC,Portuguese Primeira Liga,1993-03-01,177.0,74.0,Portugal,2000000.0
Victor Andrade Santos,Estoril Praia,Portuguese Primeira Liga,1995-09-30,177.0,70.0,Brazil,2900000.0
Yazalde Gomes Pinto,Rio Ave FC,Portuguese Primeira Liga,1988-09-10,183.0,86.0,Portugal,1800000.0
Rui Pedro da Silva e Sousa,Boavista FC,Portuguese Primeira Liga,1998-03-20,182.0,75.0,Portugal,3800000.0
António Filipe Norinho de Carvalho,Grupo Desportivo de Chaves,Portuguese Primeira Liga,1985-04-14,186.0,79.0,Portugal,1000000.0
Luís Carlos Ramos Martins,CS Marítimo,Portuguese Primeira Liga,1992-06-10,177.0,67.0,Portugal,1900000.0
Willyan Da Silva Barbosa,Vitória Setúbal,Portuguese Primeira Liga,1994-02-17,169.0,62.0,Brazil,2400000.0
Vasco André Moreira da Rocha,FC Paços de Ferreira,Portuguese Primeira Liga,1989-01-29,182.0,70.0,Portugal,1800000.0
Vincent Sasso,CF Os Belenenses,Portuguese Primeira Liga,1991-02-16,190.0,82.0,France,1800000.0
Hugo André Rodrigues Seco,CD Feirense,Portuguese Primeira Liga,1988-06-17,176.0,72.0,Portugal,1700000.0
Ernest Ohemeng,Moreirense FC,Portuguese Primeira Liga,1996-01-17,175.0,65.0,Ghana,2800000.0
Nélson Macedo Monte,Rio Ave FC,Portuguese Primeira Liga,1995-07-30,187.0,78.0,Portugal,2100000.0
David Texeira,Vitória Guimarães,Portuguese Primeira Liga,1991-02-27,181.0,80.0,Uruguay,2200000.0
Diogo Filipe Guerreiro Viana,CF Os Belenenses,Portuguese Primeira Liga,1990-02-22,174.0,68.0,Portugal,1900000.0
Tiago Manuel Oliveira Mesquita,Boavista FC,Portuguese Primeira Liga,1990-11-23,180.0,74.0,Portugal,1800000.0
Gevorg Ghazaryan,CS Marítimo,Portuguese Primeira Liga,1988-04-05,177.0,73.0,Armenia,1700000.0
Pedro Manuel da Silva Moreira,Rio Ave FC,Portuguese Primeira Liga,1989-03-15,182.0,76.0,Portugal,1800000.0
Allano Brendon de Souza Lima,Estoril Praia,Portuguese Primeira Liga,1995-04-24,182.0,73.0,Brazil,2600000.0
Ricardo Jorge Rodrigues Pessoa,Portimonense SC,Portuguese Primeira Liga,1982-02-05,173.0,68.0,Portugal,375000.0
João Carlos Reis Graça,Tondela,Portuguese Primeira Liga,1989-07-02,185.0,77.0,Portugal,1500000.0
André Micael Pereira,Moreirense FC,Portuguese Primeira Liga,1989-02-04,188.0,83.0,Portugal,1400000.0
Higor Inácio Platiny Rodrigues,Grupo Desportivo de Chaves,Portuguese Primeira Liga,1990-10-02,178.0,71.0,Brazil,2100000.0
Flávio da Silva Ramos,CD Feirense,Portuguese Primeira Liga,1994-05-12,190.0,85.0,Brazil,2100000.0
Filipe Joaquim Melo Silva,Grupo Desportivo de Chaves,Portuguese Primeira Liga,1989-11-03,189.0,82.0,Portugal,1700000.0
Arsénio Martins Lafuente Nunes,Moreirense FC,Portuguese Primeira Liga,1989-08-30,180.0,72.0,Portugal,1900000.0
Bruno Viana Willemen Da Silva,SC Braga,Portuguese Primeira Liga,1995-02-05,187.0,79.0,Brazil,2100000.0
Luiz Phellype Luciano Silva,FC Paços de Ferreira,Portuguese Primeira Liga,1993-09-27,188.0,81.0,Brazil,1500000.0
Bruno Vinícius Souza Ramos,Portimonense SC,Portuguese Primeira Liga,1997-03-30,175.0,67.0,Brazil,1600000.0
Edson Rodrigues Farias,CD Feirense,Portuguese Primeira Liga,1992-01-12,170.0,67.0,Brazil,1300000.0
Juan Tomás Ortuño Martínez,CF Os Belenenses,Portuguese Primeira Liga,1992-02-11,178.0,72.0,Spain,1300000.0
Florent Hanin,CF Os Belenenses,Portuguese Primeira Liga,1990-02-04,177.0,65.0,France,975000.0
Pierre Sagna,Moreirense FC,Portuguese Primeira Liga,1990-08-21,183.0,76.0,France,900000.0
Stéphane Sparagna,Boavista FC,Portuguese Primeira Liga,1995-02-17,186.0,82.0,France,1200000.0
Wagner Andrade Borges,Tondela,Portuguese Primeira Liga,1987-04-03,173.0,70.0,Brazil,1000000.0
Mário Jorge Quintas Felgueiras,FC Paços de Ferreira,Portuguese Primeira Liga,1986-12-12,186.0,80.0,Portugal,675000.0
Pedro José da Silva Trigueira,Vitória Setúbal,Portuguese Primeira Liga,1988-01-04,192.0,79.0,Portugal,700000.0
Anastasios Karamanos,Rio Ave FC,Portuguese Primeira Liga,1990-09-21,185.0,78.0,Greece,1300000.0
Hélder José Castro Ferreira,Vitória Guimarães,Portuguese Primeira Liga,1997-04-05,179.0,70.0,Portugal,1600000.0
Luís Miguel Vieira da Silva,FC Paços de Ferreira,Portuguese Primeira Liga,1990-10-08,190.0,80.0,Portugal,1100000.0
Bruno Cristiano Carvalho Santos,CD Feirense,Portuguese Primeira Liga,1984-01-17,179.0,70.0,Portugal,625000.0
Gonçalo Mendes Paciência,Vitória Setúbal,Portuguese Primeira Liga,1994-08-01,184.0,80.0,Portugal,1600000.0
Oriol Rosell Argerich,Portimonense SC,Portuguese Primeira Liga,1992-07-07,182.0,74.0,Spain,1200000.0
Dylan McGowan,FC Paços de Ferreira,Portuguese Primeira Liga,1991-08-06,186.0,80.0,Australia,1100000.0
Rui Jorge Farto Correia,FC Paços de Ferreira,Portuguese Primeira Liga,1990-08-23,188.0,74.0,Portugal,1100000.0
Francisco Neto Ramos,Vitória Guimarães,Portuguese Primeira Liga,1995-04-10,185.0,76.0,Portugal,1700000.0
William Alves de Oliveira,Grupo Desportivo de Chaves,Portuguese Primeira Liga,1991-12-07,182.0,80.0,Brazil,1300000.0
Ruben Alexandre Rocha Lima,Moreirense FC,Portuguese Primeira Liga,1989-10-03,176.0,72.0,Portugal,875000.0
Shoya Nakajima,Portimonense SC,Portuguese Primeira Liga,1994-08-23,164.0,64.0,Japan,1500000.0
Alexandre Costa Silva,Vitória Guimarães,Portuguese Primeira Liga,1997-03-16,177.0,68.0,Portugal,1600000.0
Pedro Miguel Pereira,SL Benfica,Portuguese Primeira Liga,1998-01-22,182.0,72.0,Portugal,1700000.0
Fábio Diogo Agrela Ferreira,CS Marítimo,Portuguese Primeira Liga,1992-07-07,178.0,68.0,Portugal,1200000.0
Marcos Nascimento Teixeira,Rio Ave FC,Portuguese Primeira Liga,1996-06-05,185.0,77.0,Brazil,1400000.0
Jean Sony Alcenat,CD Feirense,Portuguese Primeira Liga,1986-01-23,174.0,67.0,Haiti,700000.0
Rúben Alves Dias,SL Benfica,Portuguese Primeira Liga,1997-05-14,187.0,82.0,Portugal,1600000.0
Felipe Francisco Macedo,Portimonense SC,Portuguese Primeira Liga,1994-03-27,187.0,76.0,Brazil,1200000.0
António Manuel Pereira Xavier,FC Paços de Ferreira,Portuguese Primeira Liga,1992-07-06,176.0,66.0,Portugal,1300000.0
Joan Angel Román Ollè,SC Braga,Portuguese Primeira Liga,1993-05-18,175.0,70.0,Spain,1400000.0
António Manuel Fernandes Mendes,Tondela,Portuguese Primeira Liga,1992-10-23,184.0,84.0,Portugal,1400000.0
Alexandre Garcia Guedes,CD Aves,Portuguese Primeira Liga,1994-02-11,185.0,79.0,Portugal,1600000.0
Yordan Osorio,Tondela,Portuguese Primeira Liga,1994-05-10,189.0,77.0,Venezuela,1300000.0
César Henrique Martins,Vitória Setúbal,Portuguese Primeira Liga,1992-12-28,192.0,83.0,Brazil,1200000.0
Lucas Silva Afonso,Estoril Praia,Portuguese Primeira Liga,1996-03-23,185.0,75.0,Brazil,1300000.0
Joaquim Manuel Sampaio Silva,CD Aves,Portuguese Primeira Liga,1975-11-13,182.0,80.0,Portugal,70000.0
João Miguel da Cunha Teixeira,Vitória Guimarães,Portuguese Primeira Liga,1981-08-19,185.0,85.0,Portugal,250000.0
Mateus da Silva,FC Paços de Ferreira,Portuguese Primeira Liga,1991-08-30,184.0,73.0,Brazil,1100000.0
Pablo Renan dos Santos,CS Marítimo,Portuguese Primeira Liga,1992-03-18,185.0,77.0,Brazil,950000.0
Falaye Sacko,Vitória Guimarães,Portuguese Primeira Liga,1995-05-01,179.0,64.0,Mali,1100000.0
Cristiano Pereira Figueiredo,Vitória Setúbal,Portuguese Primeira Liga,1990-11-29,194.0,88.0,Portugal,750000.0
Jadson Silva de Morais,Portimonense SC,Portuguese Primeira Liga,1991-11-05,186.0,80.0,Brazil,925000.0
Iago Azevedo dos Santos,Moreirense FC,Portuguese Primeira Liga,1992-05-22,188.0,85.0,Brazil,975000.0
Viktor Lundberg,CS Marítimo,Portuguese Primeira Liga,1991-03-24,187.0,79.0,Sweden,1100000.0
Robert Åhman Persson,CF Os Belenenses,Portuguese Primeira Liga,1987-03-26,188.0,84.0,Sweden,675000.0
Bilel Aouacheria,Moreirense FC,Portuguese Primeira Liga,1994-04-02,183.0,74.0,France,1200000.0
Inácio Carneiro dos Santos,Portimonense SC,Portuguese Primeira Liga,1996-01-29,179.0,71.0,Brazil,1200000.0
Leandro de Lima Silva,Rio Ave FC,Portuguese Primeira Liga,1993-09-25,178.0,70.0,Brazil,1200000.0
Ença Fati,Moreirense FC,Portuguese Primeira Liga,1993-08-11,180.0,68.0,Guinea Bissau,1200000.0
José Diogo Dalot Teixeira,FC Porto,Portuguese Primeira Liga,1999-03-18,183.0,71.0,Portugal,1600000.0
Pedro Filipe Rodrigues,Estoril Praia,Portuguese Primeira Liga,1997-05-20,183.0,75.0,Portugal,1500000.0
Rafael Eduardo Costa,Moreirense FC,Portuguese Primeira Liga,1991-01-19,183.0,79.0,Brazil,1100000.0
Vasco António Barbosa da Costa,Vitória Setúbal,Portuguese Primeira Liga,1991-08-08,184.0,78.0,Portugal,1100000.0
Martin Chrien,SL Benfica,Portuguese Primeira Liga,1995-09-08,182.0,72.0,Slovakia,1400000.0
Pedro Emanuel Ferreira Sousa,CS Marítimo,Portuguese Primeira Liga,1990-09-19,174.0,75.0,Portugal,750000.0
Dénis Paulo Duarte,Vitória Guimarães,Portuguese Primeira Liga,1994-05-04,190.0,84.0,Portugal,1000000.0
Fabrício dos Santos Messias,Portimonense SC,Portuguese Primeira Liga,1990-03-28,182.0,75.0,Brazil,1000000.0
José Pedro Azevedo Ferreira,CD Aves,Portuguese Primeira Liga,1987-09-01,180.0,75.0,Portugal,875000.0
Bruno Gomes Oliveira Conceição,Estoril Praia,Portuguese Primeira Liga,1996-07-19,182.0,75.0,Brazil,1600000.0
Marko Bakić,SC Braga,Portuguese Primeira Liga,1993-11-01,185.0,78.0,Montenegro,1200000.0
Miguel Filipe Nunes Cardoso,Tondela,Portuguese Primeira Liga,1994-06-19,176.0,74.0,Portugal,1300000.0
Wenderson Nascimento Galeno,FC Porto,Portuguese Primeira Liga,1997-10-22,182.0,72.0,Brazil,1500000.0
Anderson Conceição Benedito,Grupo Desportivo de Chaves,Portuguese Primeira Liga,1989-10-24,188.0,81.0,Brazil,750000.0
Thiago Cardoso,Estoril Praia,Portuguese Primeira Liga,1991-08-04,185.0,82.0,Brazil,925000.0
Matheus da Cunha Gomes,Estoril Praia,Portuguese Primeira Liga,1996-02-28,170.0,70.0,Brazil,1500000.0
Cristian Arango,CD Aves,Portuguese Primeira Liga,1995-03-09,180.0,78.0,Colombia,1300000.0
Eduardo Antônio Machado Teixeira,Estoril Praia,Portuguese Primeira Liga,1993-06-07,178.0,73.0,Brazil,1200000.0
Tiago Galvão da Silva,Grupo Desportivo de Chaves,Portuguese Primeira Liga,1989-08-24,185.0,78.0,Brazil,925000.0
Ronaldo Peña,Moreirense FC,Portuguese Primeira Liga,1997-03-10,183.0,78.0,Venezuela,1300000.0
Gian dos Santos Martins,FC Paços de Ferreira,Portuguese Primeira Liga,1993-04-02,184.0,74.0,Brazil,1100000.0
Junior Tallo,Vitória Guimarães,Portuguese Primeira Liga,1992-12-21,185.0,77.0,Ivory Coast,1200000.0
Alfredo Kulembe Ribeiro,CF Os Belenenses,Portuguese Primeira Liga,1990-03-27,170.0,68.0,Angola,950000.0
Washington Santana da Silva,CD Aves,Portuguese Primeira Liga,1989-01-20,183.0,79.0,Brazil,725000.0
Luis Henrique Farinhas Taffner,CD Feirense,Portuguese Primeira Liga,1998-03-17,184.0,81.0,Brazil,1400000.0
Bruno Martins Teles,Rio Ave FC,Portuguese Primeira Liga,1986-05-01,183.0,77.0,Brazil,575000.0
Wallyson Teixeira Mallmann,Sporting CP,Portuguese Primeira Liga,1994-02-16,183.0,77.0,Brazil,1300000.0
Hélder Luís Vieira Tavares,Tondela,Portuguese Primeira Liga,1989-12-26,178.0,73.0,Portugal,1000000.0
Gonçalo Filipe Oliveira Silva,CF Os Belenenses,Portuguese Primeira Liga,1991-06-04,185.0,80.0,Portugal,900000.0
Ângelo Pelegrinelli Neto,Moreirense FC,Portuguese Primeira Liga,1991-09-02,181.0,68.0,Brazil,1100000.0
Tiago David Janeiro Caeiro,CF Os Belenenses,Portuguese Primeira Liga,1984-03-29,192.0,84.0,Portugal,575000.0
Luis Felipe Dias do Nascimento,Vitória Setúbal,Portuguese Primeira Liga,1991-04-08,178.0,74.0,Brazil,875000.0
Diego Luiz Siqueira Medeiros,FC Paços de Ferreira,Portuguese Primeira Liga,1993-03-28,187.0,75.0,Brazil,1200000.0
Pedro Miguel Barbosa Queirós,Grupo Desportivo de Chaves,Portuguese Primeira Liga,1984-08-08,180.0,73.0,Portugal,500000.0
Roberto Jesus Machado Beto Alves,CS Marítimo,Portuguese Primeira Liga,1990-01-01,174.0,70.0,Brazil,700000.0
Luís Miguel Vieira Machado,CD Feirense,Portuguese Primeira Liga,1992-11-04,168.0,62.0,Portugal,1000000.0
Wilson Miguéis Manafá Jancó,Portimonense SC,Portuguese Primeira Liga,1994-07-23,174.0,69.0,Portugal,1200000.0
Heliardo Vieira da Silva,Tondela,Portuguese Primeira Liga,1991-12-14,190.0,84.0,Brazil,975000.0
Paulo Jorge Pedro Lopes,SL Benfica,Portuguese Primeira Liga,1978-06-29,184.0,76.0,Portugal,50000.0
Jesús Hernández,CF Os Belenenses,Portuguese Primeira Liga,1993-01-06,182.0,80.0,Venezuela,1000000.0
Marcos André Costa Valente,Vitória Guimarães,Portuguese Primeira Liga,1994-02-04,196.0,90.0,Portugal,900000.0
Jefferson De Jesus Santos,Grupo Desportivo de Chaves,Portuguese Primeira Liga,1993-04-14,192.0,85.0,Brazil,750000.0
José Valencia,CD Feirense,Portuguese Primeira Liga,1991-12-18,185.0,82.0,Colombia,1000000.0
Bruno André Freitas Monteiro,Tondela,Portuguese Primeira Liga,1984-10-05,177.0,72.0,Portugal,575000.0
Ricardo Abel Barbosa Ferreira,Portimonense SC,Portuguese Primeira Liga,1989-12-03,188.0,82.0,Portugal,600000.0
Mateusz Zachara,Tondela,Portuguese Primeira Liga,1990-03-27,180.0,75.0,Poland,825000.0
Abenego Tembeng,Tondela,Portuguese Primeira Liga,1991-09-13,188.0,80.0,Cameroon,800000.0
Alan Eduardo Schons,Moreirense FC,Portuguese Primeira Liga,1993-05-24,180.0,74.0,Brazil,1000000.0
Joaquim Claude Gonçalves Araújo,Tondela,Portuguese Primeira Liga,1994-04-09,174.0,68.0,Portugal,925000.0
Mama Samba Baldé,CD Aves,Portuguese Primeira Liga,1995-11-06,181.0,75.0,Guinea Bissau,975000.0
Miguel Aires Fernandes Olivera,Vitória Guimarães,Portuguese Primeira Liga,1994-05-25,196.0,98.0,Portugal,700000.0
Sueliton Florêncio Nogueira,Vitória Guimarães,Portuguese Primeira Liga,1991-06-26,184.0,78.0,Brazil,775000.0
Robert Murić,SC Braga,Portuguese Primeira Liga,1996-03-12,180.0,72.0,Croatia,1100000.0
Yuri Oliveira Ribeiro,Rio Ave FC,Portuguese Primeira Liga,1997-01-24,175.0,74.0,Portugal,1100000.0
Piqueti Djassi Brito Silva,CS Marítimo,Portuguese Primeira Liga,1993-02-12,173.0,72.0,Guinea Bissau,1000000.0
Fernando Manuel Ferreira Fonseca,Estoril Praia,Portuguese Primeira Liga,1997-03-14,182.0,75.0,Portugal,1100000.0
Sérgio Filipe da Silva Barge,CD Feirense,Portuguese Primeira Liga,1984-01-04,174.0,69.0,Portugal,290000.0
Charalampos Kyriakou,Estoril Praia,Portuguese Primeira Liga,1995-02-09,180.0,74.0,Cyprus,975000.0
Cláudio Falcão Santos,CD Aves,Portuguese Primeira Liga,1994-07-03,170.0,62.0,Brazil,1000000.0
Rafael Leme Amorim,Tondela,Portuguese Primeira Liga,1987-07-30,196.0,85.0,Brazil,600000.0
Tyler Boyd,Tondela,Portuguese Primeira Liga,1994-12-30,170.0,74.0,New Zealand,1000000.0
Iván Bulos,Boavista FC,Portuguese Primeira Liga,1993-05-20,186.0,82.0,Peru,1000000.0
Joel António Soares Ferreira,Estoril Praia,Portuguese Primeira Liga,1992-01-10,180.0,72.0,Portugal,825000.0
Marco António Garcia Pinto,CD Aves,Portuguese Primeira Liga,1988-03-22,181.0,76.0,Portugal,525000.0
José Vítor Moreira Semedo,Vitória Setúbal,Portuguese Primeira Liga,1985-01-11,181.0,80.0,Portugal,450000.0
Luís Carlos Rocha Rodrigues,CD Feirense,Portuguese Primeira Liga,1986-08-13,186.0,85.0,Portugal,575000.0
Chris Willock,SL Benfica,Portuguese Primeira Liga,1998-01-31,178.0,67.0,England,1600000.0
David Dias Resende Bruno,Tondela,Portuguese Primeira Liga,1992-02-14,175.0,69.0,Portugal,675000.0
Robson Januario de Paula,Boavista FC,Portuguese Primeira Liga,1994-02-14,181.0,73.0,Brazil,750000.0
Héctor Quiñones,FC Paços de Ferreira,Portuguese Primeira Liga,1992-03-17,178.0,70.0,Colombia,675000.0
Jorge Samuel Fernandes,Tondela,Portuguese Primeira Liga,1996-01-30,167.0,60.0,Portugal,1000000.0
João Paulo Santos da Costa,FC Porto,Portuguese Primeira Liga,1996-02-02,185.0,78.0,Portugal,800000.0
Bernardo Oliveira Dias,CF Os Belenenses,Portuguese Primeira Liga,1997-01-04,175.0,66.0,Portugal,1000000.0
Antonio Briseño,CD Feirense,Portuguese Primeira Liga,1994-02-05,184.0,72.0,Mexico,725000.0
Bruno Ricardo Valdez Wilson,SC Braga,Portuguese Primeira Liga,1996-12-27,192.0,86.0,Portugal,825000.0
João Vasco Santos de Miranda,Tondela,Portuguese Primeira Liga,1994-12-26,180.0,75.0,Portugal,925000.0
Gildo Lourenço Vilanculos,CS Marítimo,Portuguese Primeira Liga,1995-01-31,171.0,64.0,Mozambique,900000.0
Tomás Martins Podstawski,Vitória Setúbal,Portuguese Primeira Liga,1995-01-30,180.0,72.0,Portugal,900000.0
Abner Felipe Souza de Almeida,Estoril Praia,Portuguese Primeira Liga,1996-05-30,175.0,75.0,Brazil,1000000.0
Aymen Tahar,Boavista FC,Portuguese Primeira Liga,1989-10-02,176.0,70.0,Algeria,550000.0
Pedro Miguel Silva Rocha,CD Aves,Portuguese Primeira Liga,1985-03-06,175.0,72.0,Portugal,350000.0
Pedro Filipe Tinoco Monteiro,Estoril Praia,Portuguese Primeira Liga,1994-01-30,192.0,85.0,Portugal,775000.0
Luís Pedro Pinto Trabulo,Tondela,Portuguese Primeira Liga,1994-08-22,189.0,76.0,Portugal,750000.0
Victor Guilherme Massaia,Grupo Desportivo de Chaves,Portuguese Primeira Liga,1992-02-09,190.0,85.0,Brazil,650000.0
João Pedro Pereira Silva,CD Feirense,Portuguese Primeira Liga,1990-05-21,187.0,77.0,Portugal,750000.0
João Duarte Teixeira Góis,FC Paços de Ferreira,Portuguese Primeira Liga,1990-05-05,174.0,66.0,Portugal,600000.0
José Cleylton Santos,CF Os Belenenses,Portuguese Primeira Liga,1993-03-19,190.0,90.0,Brazil,700000.0
Nick Ansell,Tondela,Portuguese Primeira Liga,1994-02-02,186.0,84.0,Australia,750000.0
Pedro Manuel da Mota Pinto,Vitória Setúbal,Portuguese Primeira Liga,1994-11-08,187.0,78.0,Portugal,700000.0
Diogo Filipe Rocha Costa,Boavista FC,Portuguese Primeira Liga,1995-05-03,169.0,68.0,Portugal,950000.0
Edilson Alberto Sanches Borges,CS Marítimo,Portuguese Primeira Liga,1995-01-17,185.0,79.0,Cape Verde,825000.0
Lucas Possignolo,Portimonense SC,Portuguese Primeira Liga,1994-05-11,185.0,79.0,Brazil,650000.0
Carlos Anastácio Henriques,Portimonense SC,Portuguese Primeira Liga,1993-07-07,185.0,78.0,Portugal,525000.0
Merlin Tandjigora,CF Os Belenenses,Portuguese Primeira Liga,1990-04-06,172.0,68.0,Gabon,450000.0
Manuel David Afonso,Sporting CP,Portuguese Primeira Liga,1994-03-03,185.0,71.0,Angola,750000.0
Assis Giovanaz,Boavista FC,Portuguese Primeira Liga,1989-10-04,187.0,92.0,Brazil,375000.0
Ewerton da Silva Pereira,Portimonense SC,Portuguese Primeira Liga,1992-12-01,179.0,69.0,Brazil,575000.0
Ahmed Sayed,Moreirense FC,Portuguese Primeira Liga,1996-01-10,174.0,67.0,Egypt,825000.0
Chidera Ezeh,Portimonense SC,Portuguese Primeira Liga,1997-10-02,186.0,69.0,Nigeria,775000.0
Davidson da Luz Pereira,Grupo Desportivo de Chaves,Portuguese Primeira Liga,1991-03-05,177.0,70.0,Brazil,575000.0
Diogo Lucas Queirós,FC Porto,Portuguese Primeira Liga,1999-01-05,185.0,80.0,Portugal,850000.0
Jorman Aguilar,Estoril Praia,Portuguese Primeira Liga,1994-09-11,181.0,71.0,Panama,750000.0
Rui Pedro Coimbra Chaves,Tondela,Portuguese Primeira Liga,1990-09-11,189.0,79.0,Portugal,525000.0
Jean Cleber Santos da Silva,CS Marítimo,Portuguese Primeira Liga,1990-04-29,180.0,80.0,Brazil,450000.0
João Filipe Couto Patrão,Grupo Desportivo de Chaves,Portuguese Primeira Liga,1990-01-22,175.0,69.0,Portugal,600000.0
Pedro José Moreira da Silva,Sporting CP,Portuguese Primeira Liga,1997-02-13,189.0,76.0,Portugal,775000.0
Jacob Adebanjo,Vitória Setúbal,Portuguese Primeira Liga,1993-09-05,184.0,78.0,Nigeria,625000.0
Alejandro Rodríguez Gorrín,Boavista FC,Portuguese Primeira Liga,1993-08-01,177.0,70.0,Spain,700000.0
Lumor Agbenyenu,Portimonense SC,Portuguese Primeira Liga,1996-08-10,175.0,70.0,Ghana,850000.0
Everton Nascim. de Mendonça,CS Marítimo,Portuguese Primeira Liga,1993-07-03,186.0,81.0,Brazil,700000.0
Rui Gabriel Pinheiro Vieira,Rio Ave FC,Portuguese Primeira Liga,1991-11-13,189.0,83.0,Portugal,475000.0
Ricardo Baleia Janota,Tondela,Portuguese Primeira Liga,1987-03-10,190.0,86.0,Portugal,350000.0
Mohamed Abarhoun,Moreirense FC,Portuguese Primeira Liga,1989-05-03,187.0,75.0,Morocco,450000.0
João Pedro Salazar da Graça,CD Feirense,Portuguese Primeira Liga,1995-06-18,177.0,70.0,Portugal,775000.0
Francisco Loureiro Afonso,FC Paços de Ferreira,Portuguese Primeira Liga,1997-04-24,176.0,69.0,Portugal,750000.0
Rodrigo Alves Soares,CD Aves,Portuguese Primeira Liga,1992-12-26,176.0,71.0,Brazil,625000.0
Jhonatan Luiz Siqueira,Moreirense FC,Portuguese Primeira Liga,1991-05-08,189.0,79.0,Brazil,450000.0
Nuno Miguel Adro Tomás,CF Os Belenenses,Portuguese Primeira Liga,1995-09-15,184.0,84.0,Portugal,575000.0
Frédéric Ferreira Maciel,Moreirense FC,Portuguese Primeira Liga,1994-03-15,175.0,65.0,Portugal,750000.0
Wesley Dias Dias Claudino,Estoril Praia,Portuguese Primeira Liga,1995-06-22,178.0,68.0,Brazil,650000.0
Ibson Pereira de Melo,CS Marítimo,Portuguese Primeira Liga,1989-10-08,179.0,74.0,Brazil,575000.0
Wilmar Jordán,Grupo Desportivo de Chaves,Portuguese Primeira Liga,1990-10-17,181.0,85.0,Colombia,675000.0
Filipe Santos Oliveira,CS Marítimo,Portuguese Primeira Liga,1994-04-21,193.0,78.0,Portugal,725000.0
Emmanuel Hackman,Portimonense SC,Portuguese Primeira Liga,1995-05-14,187.0,76.0,Ghana,525000.0
Gustavo H. Barbosa Freire,Estoril Praia,Portuguese Primeira Liga,1996-01-11,179.0,70.0,Brazil,675000.0
Luís Carlos Santos Ribeiro,Estoril Praia,Portuguese Primeira Liga,1992-04-19,187.0,81.0,Portugal,425000.0
Ricardo Samuel Cruz Moura,Tondela,Portuguese Primeira Liga,1988-12-14,184.0,76.0,Portugal,325000.0
Christian Neiva Afonso,CD Feirense,Portuguese Primeira Liga,1994-12-10,181.0,74.0,Portugal,675000.0
Ricardo José da Silva Fernandes,CF Os Belenenses,Portuguese Primeira Liga,1994-10-28,193.0,79.0,Portugal,400000.0
Koffi Kouao,Moreirense FC,Portuguese Primeira Liga,1998-05-20,173.0,65.0,Ivory Coast,650000.0
João Guilherme Gonçalves de Sousa,Moreirense FC,Portuguese Primeira Liga,1995-05-13,190.0,78.0,Portugal,625000.0
Ricardo Clarke,Boavista FC,Portuguese Primeira Liga,1992-09-27,180.0,75.0,Panama,600000.0
Diogo Filipe Pinto Leite,FC Porto,Portuguese Primeira Liga,1999-01-23,188.0,73.0,Portugal,850000.0
Awer Mabil,FC Paços de Ferreira,Portuguese Primeira Liga,1995-09-15,179.0,73.0,Australia,700000.0
Fahd Moufi,Tondela,Portuguese Primeira Liga,1996-05-05,175.0,70.0,Morocco,575000.0
Erick de Arruda Serafim,SC Braga,Portuguese Primeira Liga,1997-12-10,173.0,65.0,Brazil,775000.0
Wellington Nascimento Carvalho,Portimonense SC,Portuguese Primeira Liga,1992-11-21,182.0,67.0,Brazil,600000.0
Gustavo Hebling de Aguiar,Portimonense SC,Portuguese Primeira Liga,1996-04-05,173.0,66.0,Brazil,700000.0
Alex Kakuba,CD Feirense,Portuguese Primeira Liga,1991-06-12,177.0,72.0,Uganda,450000.0
João Pedro da Costa Gamboa,CS Marítimo,Portuguese Primeira Liga,1996-08-31,187.0,80.0,Portugal,725000.0
Nikola Maraš,Grupo Desportivo de Chaves,Portuguese Primeira Liga,1997-12-19,186.0,78.0,Serbia,700000.0
Moreto Moro Cassamá,FC Porto,Portuguese Primeira Liga,1998-02-16,165.0,55.0,Portugal,950000.0
Fabricio Santos de Jesus,CS Marítimo,Portuguese Primeira Liga,1992-06-13,177.0,75.0,Brazil,500000.0
Murilo Oliveira de Freitas,Tondela,Portuguese Primeira Liga,1996-05-12,174.0,67.0,Brazil,725000.0
Sandro Rafael Veiga Cunha,Vitória Setúbal,Portuguese Primeira Liga,1992-04-30,166.0,58.0,Portugal,550000.0
Leonardo Navacchio,Portimonense SC,Portuguese Primeira Liga,1992-12-28,189.0,77.0,Brazil,450000.0
André Alexandre Antunes Pedrosa,Vitória Setúbal,Portuguese Primeira Liga,1997-04-12,185.0,70.0,Portugal,725000.0
Caio Gobbo Secco,CD Feirense,Portuguese Primeira Liga,1990-12-22,192.0,88.0,Brazil,375000.0
Sunday Abalo,Rio Ave FC,Portuguese Primeira Liga,1995-05-14,180.0,72.0,Ghana,550000.0
Gustavo Ermel,CD Feirense,Portuguese Primeira Liga,1995-03-29,165.0,64.0,Brazil,700000.0
Gilson Sequeira da Costa,Boavista FC,Portuguese Primeira Liga,1996-09-24,183.0,77.0,Portugal,650000.0
Nuno Alberto Macedo Pereira,Moreirense FC,Portuguese Primeira Liga,1999-05-29,184.0,78.0,Portugal,375000.0
João Tavares Almeida,CD Feirense,Portuguese Primeira Liga,1998-12-12,175.0,70.0,Portugal,575000.0
Raphael Spiegel,Boavista FC,Portuguese Primeira Liga,1992-12-19,196.0,88.0,Switzerland,375000.0
Marcel Alves Pereira,Portimonense SC,Portuguese Primeira Liga,1992-10-16,187.0,79.0,Brazil,425000.0
